 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  26. 3.2026    Time:   3: 9:11
 Units: L = cm   , T = days , M = micro


 Time:        0.0000


 Node      Depth      Head Moisture       K          C         Flux        Sink         Kappa   v/KsTop   Temp   Conc(1..NS) Sorb(1...NS)
           [L]        [L]    [-]        [L/T]      [1/L]      [L/T]        [1/T]         [-]      [-]      [C]      [M/L*3]

   9    -9.6000     -74.404 0.3349   0.3279E+00  0.8192E-03 -0.2688E+00  0.4762E-02      -1  -0.257E-01    0.00  0.2887E-03  0.0000E+00
  10   -10.8000     -74.174 0.3351   0.3305E+00  0.8206E-03 -0.2631E+00  0.4710E-02      -1  -0.252E-01    0.00  0.3307E-03  0.0000E+00
  11   -12.0000     -73.914 0.3354   0.3334E+00  0.8220E-03 -0.2575E+00  0.4658E-02      -1  -0.247E-01    0.00  0.3799E-03  0.0000E+00
  12   -13.2000     -73.627 0.3356   0.3366E+00  0.8237E-03 -0.2519E+00  0.4607E-02      -1  -0.241E-01    0.00  0.4374E-03  0.0000E+00
  13   -14.4000     -73.310 0.3359   0.3402E+00  0.8255E-03 -0.2464E+00  0.4555E-02      -1  -0.236E-01    0.00  0.5046E-03  0.0000E+00
  14   -15.6000     -72.965 0.3362   0.3440E+00  0.8275E-03 -0.2410E+00  0.4503E-02      -1  -0.231E-01    0.00  0.5831E-03  0.0000E+00
  15   -16.8000     -72.591 0.3365   0.3482E+00  0.8296E-03 -0.2356E+00  0.4451E-02      -1  -0.226E-01    0.00  0.6749E-03  0.0000E+00
  16   -18.0000     -72.189 0.3368   0.3527E+00  0.8319E-03 -0.2303E+00  0.4400E-02      -1  -0.221E-01    0.00  0.7821E-03  0.0000E+00
  17   -19.2000     -71.758 0.3372   0.3575E+00  0.8344E-03 -0.2250E+00  0.4348E-02      -1  -0.216E-01    0.00  0.9074E-03  0.0000E+00
  18   -20.4000     -71.299 0.3376   0.3626E+00  0.8370E-03 -0.2198E+00  0.4296E-02      -1  -0.211E-01    0.00  0.1054E-02  0.0000E+00
  19   -21.6000     -70.813 0.3380   0.3681E+00  0.8398E-03 -0.2147E+00  0.4244E-02      -1  -0.206E-01    0.00  0.1225E-02  0.0000E+00
  20   -22.8000     -70.299 0.3385   0.3738E+00  0.8427E-03 -0.2097E+00  0.4193E-02      -1  -0.201E-01    0.00  0.1426E-02  0.0000E+00
  21   -24.0000     -69.759 0.3389   0.3799E+00  0.8458E-03 -0.2047E+00  0.4141E-02      -1  -0.196E-01    0.00  0.1660E-02  0.0000E+00
  22   -25.2000     -69.192 0.3394   0.3862E+00  0.8490E-03 -0.1997E+00  0.4089E-02      -1  -0.191E-01    0.00  0.1934E-02  0.0000E+00
  23   -26.4000     -68.600 0.3399   0.3928E+00  0.8524E-03 -0.1948E+00  0.4037E-02      -1  -0.187E-01    0.00  0.2255E-02  0.0000E+00
  24   -27.6000     -67.982 0.3404   0.3997E+00  0.8559E-03 -0.1900E+00  0.3986E-02      -1  -0.182E-01    0.00  0.2630E-02  0.0000E+00
  25   -28.8000     -67.341 0.3410   0.4069E+00  0.8596E-03 -0.1853E+00  0.3934E-02      -1  -0.177E-01    0.00  0.3070E-02  0.0000E+00
  26   -30.0000     -66.675 0.3416   0.4144E+00  0.8634E-03 -0.1806E+00  0.3882E-02      -1  -0.173E-01    0.00  0.3584E-02  0.0000E+00
  27   -31.2000     -65.987 0.3422   0.4221E+00  0.8674E-03 -0.1760E+00  0.3830E-02      -1  -0.169E-01    0.00  0.4187E-02  0.0000E+00
  28   -32.4000     -65.276 0.3428   0.4300E+00  0.8714E-03 -0.1714E+00  0.3778E-02      -1  -0.164E-01    0.00  0.4894E-02  0.0000E+00
  29   -33.6000     -64.543 0.3434   0.4382E+00  0.8756E-03 -0.1669E+00  0.3727E-02      -1  -0.160E-01    0.00  0.5722E-02  0.0000E+00
  30   -34.8000     -63.790 0.3440   0.4466E+00  0.8799E-03 -0.1625E+00  0.3675E-02      -1  -0.156E-01    0.00  0.6693E-02  0.0000E+00
  31   -36.0000     -63.212 0.3501   0.1718E+00  0.8636E-03 -0.1581E+00  0.3623E-02      -1  -0.151E-01    0.00  0.7832E-02  0.0000E+00
  32   -37.2000     -63.099 0.3502   0.1723E+00  0.8644E-03 -0.1538E+00  0.3571E-02      -1  -0.147E-01    0.00  0.9160E-02  0.0000E+00
  33   -38.4000     -62.954 0.3503   0.1729E+00  0.8655E-03 -0.1495E+00  0.3520E-02      -1  -0.143E-01    0.00  0.1071E-01  0.0000E+00
  34   -39.6000     -62.774 0.3504   0.1737E+00  0.8667E-03 -0.1453E+00  0.3468E-02      -1  -0.139E-01    0.00  0.1252E-01  0.0000E+00
  35   -40.8000     -62.561 0.3506   0.1746E+00  0.8683E-03 -0.1412E+00  0.3416E-02      -1  -0.135E-01    0.00  0.1464E-01  0.0000E+00
  36   -42.0000     -62.314 0.3508   0.1757E+00  0.8700E-03 -0.1371E+00  0.3364E-02      -1  -0.131E-01    0.00  0.1712E-01  0.0000E+00
  37   -43.2000     -62.033 0.3511   0.1770E+00  0.8720E-03 -0.1331E+00  0.3313E-02      -1  -0.127E-01    0.00  0.2001E-01  0.0000E+00
  38   -44.4000     -61.719 0.3513   0.1784E+00  0.8742E-03 -0.1292E+00  0.3261E-02      -1  -0.124E-01    0.00  0.2340E-01  0.0000E+00
  39   -45.6000     -61.371 0.3516   0.1799E+00  0.8767E-03 -0.1253E+00  0.3209E-02      -1  -0.120E-01    0.00  0.2737E-01  0.0000E+00
  40   -46.8000     -60.990 0.3519   0.1816E+00  0.8794E-03 -0.1215E+00  0.3157E-02      -1  -0.116E-01    0.00  0.3201E-01  0.0000E+00
  41   -48.0000     -60.577 0.3523   0.1834E+00  0.8824E-03 -0.1177E+00  0.3106E-02      -1  -0.113E-01    0.00  0.3745E-01  0.0000E+00
  42   -49.2000     -60.130 0.3526   0.1854E+00  0.8855E-03 -0.1140E+00  0.3054E-02      -1  -0.109E-01    0.00  0.4382E-01  0.0000E+00
  43   -50.4000     -59.651 0.3531   0.1885E+00  0.8891E-03 -0.1104E+00  0.3002E-02      -1  -0.106E-01    0.00  0.5129E-01  0.0000E+00
  44   -51.6000     -59.134 0.3535   0.1926E+00  0.8930E-03 -0.1068E+00  0.2950E-02      -1  -0.102E-01    0.00  0.6004E-01  0.0000E+00
  45   -52.8000     -58.581 0.3541   0.1969E+00  0.8973E-03 -0.1033E+00  0.2899E-02      -1  -0.989E-02    0.00  0.7031E-01  0.0000E+00
  46   -54.0000     -57.993 0.3546   0.2015E+00  0.9018E-03 -0.9984E-01  0.2847E-02      -1  -0.956E-02    0.00  0.8235E-01  0.0000E+00
  47   -55.2000     -57.370 0.3552   0.2065E+00  0.9065E-03 -0.9646E-01  0.2795E-02      -1  -0.924E-02    0.00  0.9648E-01  0.0000E+00
  48   -56.4000     -56.715 0.3558   0.2116E+00  0.9115E-03 -0.9314E-01  0.2743E-02      -1  -0.892E-02    0.00  0.1131E+00  0.0000E+00
  49   -57.6000     -56.027 0.3564   0.2170E+00  0.9168E-03 -0.8988E-01  0.2692E-02      -1  -0.861E-02    0.00  0.1325E+00  0.0000E+00
  50   -58.8000     -55.309 0.3571   0.2227E+00  0.9223E-03 -0.8668E-01  0.2640E-02      -1  -0.830E-02    0.00  0.1553E+00  0.0000E+00
  51   -60.0000     -54.561 0.3578   0.2286E+00  0.9280E-03 -0.8354E-01  0.2588E-02      -1  -0.800E-02    0.00  0.1821E+00  0.0000E+00
  52   -61.2000     -53.786 0.3585   0.2347E+00  0.9339E-03 -0.8046E-01  0.2536E-02      -1  -0.771E-02    0.00  0.2136E+00  0.0000E+00
  53   -62.4000     -52.984 0.3593   0.2410E+00  0.9400E-03 -0.7745E-01  0.2484E-02      -1  -0.742E-02    0.00  0.2505E+00  0.0000E+00
  54   -63.6000     -52.158 0.3601   0.2475E+00  0.9463E-03 -0.7450E-01  0.2433E-02      -1  -0.714E-02    0.00  0.2938E+00  0.0000E+00
  55   -64.8000     -51.307 0.3609   0.2542E+00  0.9528E-03 -0.7161E-01  0.2381E-02      -1  -0.686E-02    0.00  0.3447E+00  0.0000E+00
  56   -66.0000     -50.434 0.3617   0.2610E+00  0.9595E-03 -0.6879E-01  0.2329E-02      -1  -0.659E-02    0.00  0.4044E+00  0.0000E+00
  57   -67.2000     -49.540 0.3625   0.2681E+00  0.9664E-03 -0.6602E-01  0.2277E-02      -1  -0.632E-02    0.00  0.4744E+00  0.0000E+00
  58   -68.4000     -48.625 0.3634   0.2753E+00  0.9733E-03 -0.6332E-01  0.2226E-02      -1  -0.607E-02    0.00  0.5565E+00  0.0000E+00
  59   -69.6000     -47.692 0.3642   0.2826E+00  0.9805E-03 -0.6068E-01  0.2174E-02      -1  -0.581E-02    0.00  0.6527E+00  0.0000E+00
  60   -70.8000     -46.739 0.3652   0.2943E+00  0.9874E-03 -0.5810E-01  0.2122E-02      -1  -0.557E-02    0.00  0.7648E+00  0.0000E+00
  61   -72.0000     -45.766 0.3662   0.3072E+00  0.9944E-03 -0.5559E-01  0.2070E-02      -1  -0.532E-02    0.00  0.8952E+00  0.0000E+00
  62   -73.2000     -44.773 0.3672   0.3204E+00  0.1002E-02 -0.5314E-01  0.2019E-02      -1  -0.509E-02    0.00  0.1046E+01  0.0000E+00
  63   -74.4000     -43.764 0.3682   0.3338E+00  0.1009E-02 -0.5074E-01  0.1967E-02      -1  -0.486E-02    0.00  0.1222E+01  0.0000E+00
  64   -75.6000     -42.739 0.3693   0.3474E+00  0.1016E-02 -0.4842E-01  0.1915E-02      -1  -0.464E-02    0.00  0.1424E+01  0.0000E+00
  65   -76.8000     -41.699 0.3703   0.3612E+00  0.1024E-02 -0.4615E-01  0.1863E-02      -1  -0.442E-02    0.00  0.1656E+01  0.0000E+00
  66   -78.0000     -40.645 0.3714   0.3752E+00  0.1031E-02 -0.4394E-01  0.1812E-02      -1  -0.421E-02    0.00  0.1924E+01  0.0000E+00
  67   -79.2000     -39.580 0.3725   0.3893E+00  0.1039E-02 -0.4180E-01  0.1760E-02      -1  -0.400E-02    0.00  0.2230E+01  0.0000E+00
  68   -80.4000     -38.503 0.3736   0.4036E+00  0.1047E-02 -0.3972E-01  0.1708E-02      -1  -0.380E-02    0.00  0.2580E+01  0.0000E+00
  69   -81.6000     -37.416 0.3747   0.4199E+00  0.1054E-02 -0.3770E-01  0.1656E-02      -1  -0.361E-02    0.00  0.2980E+01  0.0000E+00
  70   -82.8000     -36.318 0.3759   0.4432E+00  0.1060E-02 -0.3574E-01  0.1605E-02      -1  -0.342E-02    0.00  0.3435E+01  0.0000E+00
  71   -84.0000     -35.210 0.3771   0.4667E+00  0.1067E-02 -0.3385E-01  0.1553E-02      -1  -0.324E-02    0.00  0.3951E+01  0.0000E+00
  72   -85.2000     -34.092 0.3783   0.4905E+00  0.1073E-02 -0.3202E-01  0.1501E-02      -1  -0.307E-02    0.00  0.4535E+01  0.0000E+00
  73   -86.4000     -32.967 0.3795   0.5143E+00  0.1079E-02 -0.3025E-01  0.1449E-02      -1  -0.290E-02    0.00  0.5195E+01  0.0000E+00
  74   -87.6000     -31.834 0.3807   0.5384E+00  0.1085E-02 -0.2854E-01  0.1398E-02      -1  -0.273E-02    0.00  0.5937E+01  0.0000E+00
  75   -88.8000     -30.694 0.3819   0.5626E+00  0.1092E-02 -0.2689E-01  0.1346E-02      -1  -0.258E-02    0.00  0.6770E+01  0.0000E+00
  76   -90.0000     -29.548 0.3832   0.5901E+00  0.1097E-02 -0.2531E-01  0.1294E-02      -1  -0.242E-02    0.00  0.7701E+01  0.0000E+00
  77   -91.2000     -28.397 0.3844   0.6272E+00  0.1100E-02 -0.2379E-01  0.1242E-02      -1  -0.228E-02    0.00  0.8740E+01  0.0000E+00
  78   -92.4000     -27.240 0.3857   0.6645E+00  0.1103E-02 -0.2233E-01  0.1190E-02      -1  -0.214E-02    0.00  0.9893E+01  0.0000E+00
  79   -93.6000     -26.077 0.3870   0.7020E+00  0.1106E-02 -0.2093E-01  0.1139E-02      -1  -0.200E-02    0.00  0.1117E+02  0.0000E+00
  80   -94.8000     -24.911 0.3883   0.7396E+00  0.1109E-02 -0.1963E-01  0.1024E-02      -1  -0.188E-02    0.00  0.1258E+02  0.0000E+00
  81   -96.0000     -23.741 0.3896   0.7774E+00  0.1112E-02 -0.1851E-01  0.8432E-03      -1  -0.177E-02    0.00  0.1412E+02  0.0000E+00
  82   -97.2000     -22.568 0.3909   0.8309E+00  0.1110E-02 -0.1760E-01  0.6799E-03      -1  -0.169E-02    0.00  0.1581E+02  0.0000E+00
  83   -98.4000     -21.392 0.3922   0.8860E+00  0.1107E-02 -0.1687E-01  0.5346E-03      -1  -0.162E-02    0.00  0.1764E+02  0.0000E+00
  84   -99.6000     -20.214 0.3935   0.9412E+00  0.1105E-02 -0.1630E-01  0.4075E-03      -1  -0.156E-02    0.00  0.1962E+02  0.0000E+00
  85  -100.8000     -19.034 0.3948   0.9965E+00  0.1103E-02 -0.1588E-01  0.2987E-03      -1  -0.152E-02    0.00  0.2176E+02  0.0000E+00
  86  -102.0000     -17.852 0.3961   0.1068E+01  0.1096E-02 -0.1558E-01  0.2079E-03      -1  -0.149E-02    0.00  0.2406E+02  0.0000E+00
  87  -103.2000     -16.669 0.3974   0.1146E+01  0.1087E-02 -0.1537E-01  0.1347E-03      -1  -0.147E-02    0.00  0.2651E+02  0.0000E+00
  88  -104.4000     -15.484 0.3987   0.1223E+01  0.1078E-02 -0.1524E-01  0.7840E-04      -1  -0.146E-02    0.00  0.2913E+02  0.0000E+00
  89  -105.6000     -14.299 0.4000   0.1314E+01  0.1065E-02 -0.1517E-01  0.3787E-04      -1  -0.145E-02    0.00  0.3192E+02  0.0000E+00
  90  -106.8000     -13.112 0.4012   0.1419E+01  0.1048E-02 -0.1514E-01  0.1187E-04      -1  -0.145E-02    0.00  0.3487E+02  0.0000E+00
  91  -108.0000     -11.924 0.4025   0.1524E+01  0.1031E-02 -0.1514E-01  0.0000E+00      -1  -0.145E-02    0.00  0.3800E+02  0.0000E+00
  92  -109.2000     -10.736 0.4037   0.1658E+01  0.1006E-02 -0.1514E-01  0.0000E+00      -1  -0.145E-02    0.00  0.4130E+02  0.0000E+00
  93  -110.4000      -9.546 0.4049   0.1796E+01  0.9803E-03 -0.1514E-01  0.0000E+00      -1  -0.145E-02    0.00  0.4477E+02  0.0000E+00
  94  -111.6000      -8.356 0.4060   0.1967E+01  0.9460E-03 -0.1514E-01  0.0000E+00      -1  -0.145E-02    0.00  0.4841E+02  0.0000E+00
  95  -112.8000      -7.165 0.4071   0.2155E+01  0.9076E-03 -0.1514E-01  0.0000E+00      -1  -0.145E-02    0.00  0.5222E+02  0.0000E+00
  96  -114.0000      -5.973 0.4082   0.2380E+01  0.8601E-03 -0.1514E-01  0.0000E+00      -1  -0.145E-02    0.00  0.5621E+02  0.0000E+00
  97  -115.2000      -4.780 0.4092   0.2656E+01  0.8014E-03 -0.1514E-01  0.0000E+00      -1  -0.145E-02    0.00  0.6037E+02  0.0000E+00
  98  -116.4000      -3.586 0.4101   0.3001E+01  0.7282E-03 -0.1514E-01  0.0000E+00      -1  -0.145E-02    0.00  0.6469E+02  0.0000E+00
  99  -117.6000      -2.392 0.4109   0.3463E+01  0.6318E-03 -0.1514E-01  0.0000E+00      -1  -0.145E-02    0.00  0.6919E+02  0.0000E+00
 100  -118.8000      -1.197 0.4116   0.4165E+01  0.4909E-03 -0.1513E-01  0.0000E+00      -1  -0.145E-02    0.00  0.7386E+02  0.0000E+00
 101  -120.0000       0.000 0.4120   0.7000E+01  0.0000E+00 -0.1513E-01  0.0000E+00      -1  -0.145E-02    0.00  0.7870E+02  0.0000E+00
end


 Time:     5110.0000


 Node      Depth      Head Moisture       K          C         Flux        Sink         Kappa   v/KsTop   Temp   Conc(1..NS) Sorb(1...NS)
           [L]        [L]    [-]        [L/T]      [1/L]      [L/T]        [1/T]         [-]      [-]      [C]      [M/L*3]

   1     0.0000     -75.272 0.3342   0.3182E+00  0.8143E-03 -0.3165E+00  0.5176E-02      -1  -0.303E-01    0.00  0.1737E-03  0.0000E+00
   2    -1.2000     -75.254 0.3342   0.3184E+00  0.8144E-03 -0.3103E+00  0.5124E-02      -1  -0.297E-01    0.00  0.1919E-03  0.0000E+00
   3    -2.4000     -75.210 0.3342   0.3189E+00  0.8146E-03 -0.3042E+00  0.5072E-02      -1  -0.291E-01    0.00  0.2131E-03  0.0000E+00
   4    -3.6000     -75.142 0.3343   0.3197E+00  0.8150E-03 -0.2981E+00  0.5021E-02      -1  -0.286E-01    0.00  0.2378E-03  0.0000E+00
   5    -4.8000     -75.048 0.3344   0.3207E+00  0.8156E-03 -0.2921E+00  0.4969E-02      -1  -0.280E-01    0.00  0.2668E-03  0.0000E+00
   6    -6.0000     -74.928 0.3345   0.3221E+00  0.8162E-03 -0.2862E+00  0.4917E-02      -1  -0.274E-01    0.00  0.3005E-03  0.0000E+00
   7    -7.2000     -74.780 0.3346   0.3237E+00  0.8171E-03 -0.2803E+00  0.4865E-02      -1  -0.268E-01    0.00  0.3398E-03  0.0000E+00
   8    -8.4000     -74.606 0.3348   0.3257E+00  0.8181E-03 -0.2745E+00  0.4814E-02      -1  -0.263E-01    0.00  0.3855E-03  0.0000E+00
   9    -9.6000     -74.403 0.3349   0.3279E+00  0.8192E-03 -0.2688E+00  0.4762E-02      -1  -0.257E-01    0.00  0.4388E-03  0.0000E+00
  10   -10.8000     -74.172 0.3351   0.3305E+00  0.8206E-03 -0.2631E+00  0.4710E-02      -1  -0.252E-01    0.00  0.5008E-03  0.0000E+00
  11   -12.0000     -73.913 0.3354   0.3334E+00  0.8220E-03 -0.2575E+00  0.4658E-02      -1  -0.247E-01    0.00  0.5730E-03  0.0000E+00
  12   -13.2000     -73.625 0.3356   0.3366E+00  0.8237E-03 -0.2519E+00  0.4607E-02      -1  -0.241E-01    0.00  0.6569E-03  0.0000E+00
  13   -14.4000     -73.309 0.3359   0.3402E+00  0.8255E-03 -0.2464E+00  0.4555E-02      -1  -0.236E-01    0.00  0.7546E-03  0.0000E+00
  14   -15.6000     -72.963 0.3362   0.3440E+00  0.8275E-03 -0.2410E+00  0.4503E-02      -1  -0.231E-01    0.00  0.8682E-03  0.0000E+00
  15   -16.8000     -72.589 0.3365   0.3482E+00  0.8296E-03 -0.2356E+00  0.4451E-02      -1  -0.226E-01    0.00  0.1000E-02  0.0000E+00
  16   -18.0000     -72.187 0.3368   0.3527E+00  0.8319E-03 -0.2303E+00  0.4400E-02      -1  -0.221E-01    0.00  0.1154E-02  0.0000E+00
  17   -19.2000     -71.756 0.3372   0.3575E+00  0.8344E-03 -0.2250E+00  0.4348E-02      -1  -0.216E-01    0.00  0.1333E-02  0.0000E+00
  18   -20.4000     -71.297 0.3376   0.3627E+00  0.8370E-03 -0.2198E+00  0.4296E-02      -1  -0.211E-01    0.00  0.1541E-02  0.0000E+00
  19   -21.6000     -70.811 0.3380   0.3681E+00  0.8398E-03 -0.2147E+00  0.4244E-02      -1  -0.206E-01    0.00  0.1783E-02  0.0000E+00
  20   -22.8000     -70.297 0.3385   0.3739E+00  0.8427E-03 -0.2097E+00  0.4193E-02      -1  -0.201E-01    0.00  0.2065E-02  0.0000E+00
  21   -24.0000     -69.757 0.3389   0.3799E+00  0.8458E-03 -0.2047E+00  0.4141E-02      -1  -0.196E-01    0.00  0.2394E-02  0.0000E+00
  22   -25.2000     -69.190 0.3394   0.3862E+00  0.8490E-03 -0.1997E+00  0.4089E-02      -1  -0.191E-01    0.00  0.2776E-02  0.0000E+00
  23   -26.4000     -68.598 0.3399   0.3929E+00  0.8524E-03 -0.1948E+00  0.4037E-02      -1  -0.187E-01    0.00  0.3221E-02  0.0000E+00
  24   -27.6000     -67.980 0.3404   0.3998E+00  0.8560E-03 -0.1900E+00  0.3986E-02      -1  -0.182E-01    0.00  0.3740E-02  0.0000E+00
  25   -28.8000     -67.339 0.3410   0.4069E+00  0.8596E-03 -0.1853E+00  0.3934E-02      -1  -0.177E-01    0.00  0.4345E-02  0.0000E+00
  26   -30.0000     -66.673 0.3416   0.4144E+00  0.8634E-03 -0.1806E+00  0.3882E-02      -1  -0.173E-01    0.00  0.5049E-02  0.0000E+00
  27   -31.2000     -65.984 0.3422   0.4221E+00  0.8674E-03 -0.1760E+00  0.3830E-02      -1  -0.169E-01    0.00  0.5871E-02  0.0000E+00
  28   -32.4000     -65.274 0.3428   0.4300E+00  0.8714E-03 -0.1714E+00  0.3778E-02      -1  -0.164E-01    0.00  0.6830E-02  0.0000E+00
  29   -33.6000     -64.541 0.3434   0.4382E+00  0.8756E-03 -0.1669E+00  0.3727E-02      -1  -0.160E-01    0.00  0.7948E-02  0.0000E+00
  30   -34.8000     -63.788 0.3440   0.4467E+00  0.8799E-03 -0.1625E+00  0.3675E-02      -1  -0.156E-01    0.00  0.9253E-02  0.0000E+00
  31   -36.0000     -63.210 0.3501   0.1718E+00  0.8636E-03 -0.1581E+00  0.3623E-02      -1  -0.151E-01    0.00  0.1078E-01  0.0000E+00
  32   -37.2000     -63.097 0.3502   0.1723E+00  0.8644E-03 -0.1538E+00  0.3571E-02      -1  -0.147E-01    0.00  0.1255E-01  0.0000E+00
  33   -38.4000     -62.951 0.3503   0.1729E+00  0.8655E-03 -0.1495E+00  0.3520E-02      -1  -0.143E-01    0.00  0.1460E-01  0.0000E+00
  34   -39.6000     -62.772 0.3504   0.1737E+00  0.8668E-03 -0.1453E+00  0.3468E-02      -1  -0.139E-01    0.00  0.1700E-01  0.0000E+00
  35   -40.8000     -62.559 0.3506   0.1746E+00  0.8683E-03 -0.1412E+00  0.3416E-02      -1  -0.135E-01    0.00  0.1978E-01  0.0000E+00
  36   -42.0000     -62.312 0.3508   0.1757E+00  0.8700E-03 -0.1371E+00  0.3364E-02      -1  -0.131E-01    0.00  0.2302E-01  0.0000E+00
  37   -43.2000     -62.031 0.3511   0.1770E+00  0.8720E-03 -0.1331E+00  0.3313E-02      -1  -0.127E-01    0.00  0.2680E-01  0.0000E+00
  38   -44.4000     -61.716 0.3513   0.1784E+00  0.8743E-03 -0.1292E+00  0.3261E-02      -1  -0.124E-01    0.00  0.3120E-01  0.0000E+00
  39   -45.6000     -61.368 0.3516   0.1799E+00  0.8767E-03 -0.1253E+00  0.3209E-02      -1  -0.120E-01    0.00  0.3632E-01  0.0000E+00
  40   -46.8000     -60.987 0.3519   0.1816E+00  0.8794E-03 -0.1215E+00  0.3157E-02      -1  -0.116E-01    0.00  0.4229E-01  0.0000E+00
  41   -48.0000     -60.574 0.3523   0.1834E+00  0.8824E-03 -0.1177E+00  0.3106E-02      -1  -0.113E-01    0.00  0.4926E-01  0.0000E+00
  42   -49.2000     -60.128 0.3526   0.1854E+00  0.8855E-03 -0.1140E+00  0.3054E-02      -1  -0.109E-01    0.00  0.5738E-01  0.0000E+00
  43   -50.4000     -59.648 0.3531   0.1885E+00  0.8891E-03 -0.1104E+00  0.3002E-02      -1  -0.106E-01    0.00  0.6686E-01  0.0000E+00
  44   -51.6000     -59.131 0.3535   0.1926E+00  0.8931E-03 -0.1068E+00  0.2950E-02      -1  -0.102E-01    0.00  0.7792E-01  0.0000E+00
  45   -52.8000     -58.578 0.3541   0.1969E+00  0.8973E-03 -0.1033E+00  0.2899E-02      -1  -0.989E-02    0.00  0.9084E-01  0.0000E+00
  46   -54.0000     -57.990 0.3546   0.2016E+00  0.9018E-03 -0.9984E-01  0.2847E-02      -1  -0.956E-02    0.00  0.1059E+00  0.0000E+00
  47   -55.2000     -57.367 0.3552   0.2065E+00  0.9065E-03 -0.9646E-01  0.2795E-02      -1  -0.924E-02    0.00  0.1235E+00  0.0000E+00
  48   -56.4000     -56.711 0.3558   0.2116E+00  0.9116E-03 -0.9314E-01  0.2743E-02      -1  -0.892E-02    0.00  0.1441E+00  0.0000E+00
  49   -57.6000     -56.023 0.3564   0.2171E+00  0.9168E-03 -0.8988E-01  0.2692E-02      -1  -0.861E-02    0.00  0.1681E+00  0.0000E+00
  50   -58.8000     -55.305 0.3571   0.2227E+00  0.9223E-03 -0.8668E-01  0.2640E-02      -1  -0.830E-02    0.00  0.1961E+00  0.0000E+00
  51   -60.0000     -54.558 0.3578   0.2286E+00  0.9280E-03 -0.8354E-01  0.2588E-02      -1  -0.800E-02    0.00  0.2289E+00  0.0000E+00
  52   -61.2000     -53.782 0.3585   0.2347E+00  0.9339E-03 -0.8047E-01  0.2536E-02      -1  -0.771E-02    0.00  0.2672E+00  0.0000E+00
  53   -62.4000     -52.981 0.3593   0.2410E+00  0.9401E-03 -0.7745E-01  0.2484E-02      -1  -0.742E-02    0.00  0.3119E+00  0.0000E+00
  54   -63.6000     -52.154 0.3601   0.2475E+00  0.9464E-03 -0.7450E-01  0.2433E-02      -1  -0.714E-02    0.00  0.3642E+00  0.0000E+00
  55   -64.8000     -51.303 0.3609   0.2542E+00  0.9529E-03 -0.7161E-01  0.2381E-02      -1  -0.686E-02    0.00  0.4252E+00  0.0000E+00
  56   -66.0000     -50.430 0.3617   0.2611E+00  0.9595E-03 -0.6879E-01  0.2329E-02      -1  -0.659E-02    0.00  0.4965E+00  0.0000E+00
  57   -67.2000     -49.536 0.3625   0.2681E+00  0.9664E-03 -0.6602E-01  0.2277E-02      -1  -0.632E-02    0.00  0.5797E+00  0.0000E+00
  58   -68.4000     -48.621 0.3634   0.2753E+00  0.9734E-03 -0.6332E-01  0.2226E-02      -1  -0.607E-02    0.00  0.6766E+00  0.0000E+00
  59   -69.6000     -47.688 0.3642   0.2826E+00  0.9805E-03 -0.6068E-01  0.2174E-02      -1  -0.581E-02    0.00  0.7891E+00  0.0000E+00
  60   -70.8000     -46.735 0.3652   0.2943E+00  0.9875E-03 -0.5810E-01  0.2122E-02      -1  -0.557E-02    0.00  0.9192E+00  0.0000E+00
  61   -72.0000     -45.762 0.3662   0.3073E+00  0.9945E-03 -0.5559E-01  0.2070E-02      -1  -0.532E-02    0.00  0.1069E+01  0.0000E+00
  62   -73.2000     -44.770 0.3672   0.3204E+00  0.1002E-02 -0.5314E-01  0.2019E-02      -1  -0.509E-02    0.00  0.1243E+01  0.0000E+00
  63   -74.4000     -43.760 0.3682   0.3338E+00  0.1009E-02 -0.5074E-01  0.1967E-02      -1  -0.486E-02    0.00  0.1441E+01  0.0000E+00
  64   -75.6000     -42.735 0.3693   0.3474E+00  0.1016E-02 -0.4842E-01  0.1915E-02      -1  -0.464E-02    0.00  0.1669E+01  0.0000E+00
  65   -76.8000     -41.695 0.3703   0.3613E+00  0.1024E-02 -0.4615E-01  0.1863E-02      -1  -0.442E-02    0.00  0.1930E+01  0.0000E+00
  66   -78.0000     -40.641 0.3714   0.3752E+00  0.1031E-02 -0.4394E-01  0.1812E-02      -1  -0.421E-02    0.00  0.2228E+01  0.0000E+00
  67   -79.2000     -39.576 0.3725   0.3894E+00  0.1039E-02 -0.4180E-01  0.1760E-02      -1  -0.400E-02    0.00  0.2567E+01  0.0000E+00
